user_id,place_id,rating
156,550,5
156,290,3
156,320,4
156,328,3
156,517,4
156,356,5
156,40,3
156,180,5
156,50,3
156,488,5
156,373,5
156,449,3
156,260,5
156,134,4
156,284,3
156,20,4
156,97,5
156,81,3
156,28,5
156,356,5
157,258,4
157,50,5
157,398,5
157,315,4
157,534,3
157,260,3
157,71,3
157,62,4
157,394,4
157,530,5
157,71,5
157,35,4
157,57,3
157,13,4
157,61,3
157,11,3
157,301,3
157,72,3
157,61,3
157,309,5
157,449,4
157,400,5
157,568,5
157,539,5
157,258,4
157,419,3
157,539,3
157,367,3
157,11,3
157,35,5
158,310,5
158,108,5
158,30,5
158,574,5
158,47,3
158,532,3
158,38,4
158,520,5
158,500,4
158,45,4
158,375,3
158,306,4
158,329,3
158,452,4
158,556,4
158,366,3
158,498,3
158,471,3
158,68,5
158,359,5
158,62,5
158,532,3
158,35,5
158,476,5
158,559,5
158,517,4
158,68,5
158,71,3
158,320,5
158,63,5
159,351,4
159,488,4
159,505,5
159,62,3
159,491,3
159,50,3
159,9,5
159,328,4
159,232,5
159,398,3
159,286,3
159,520,3
159,489,4
159,64,5
159,81,4
159,64,4
159,52,3
159,485,5
159,51,4
159,52,4
159,149,4
159,476,3
159,34,4
159,66,4
159,1,3
159,327,3
159,517,5
159,491,5
159,319,4
159,67,4
160,530,3
160,539,4
160,488,3
160,19,5
160,433,4
160,7,5
160,331,3
160,260,4
160,329,4
160,445,4
160,322,4
160,537,5
160,320,4
160,301,5
160,40,3
160,445,5
160,295,5
160,489,4
160,541,4
160,19,4
160,523,3
160,36,4
160,491,5
160,39,4
160,69,4
160,62,4
160,7,4
160,479,5
160,64,5
160,28,4
161,61,5
161,312,4
161,479,3
161,212,5
161,550,4
161,54,5
161,311,4
161,471,4
161,50,5
161,446,3
161,520,5
161,46,3
161,395,3
161,286,3
161,544,5
161,485,5
161,327,3
161,9,4
161,301,5
161,489,3
161,258,4
161,232,3
161,489,3
161,306,5
161,54,4
161,535,4
161,496,4
161,57,4
161,471,4
161,340,4
162,326,3
162,400,3
162,489,4
162,232,5
162,232,5
162,77,5
162,334,5
162,52,3
162,320,3
162,149,4
162,26,3
162,488,3
162,54,3
162,25,5
162,67,3
162,281,5
162,66,3
162,284,5
162,419,4
162,445,4
162,149,3
162,108,3
162,570,5
162,41,5
162,63,5
162,295,5
162,327,4
162,273,3
162,375,3
162,537,3
163,37,5
163,18,5
163,523,3
163,498,5
163,25,4
163,301,5
163,373,3
163,476,5
163,50,3
163,28,4
163,294,3
163,232,4
163,309,4
163,180,4
163,523,4
163,54,5
163,312,4
163,498,5
163,25,5
163,50,4
163,326,4
163,328,3
163,69,5
163,212,3
163,149,4
163,523,5
163,482,4
163,315,4
163,449,4
163,367,5
164,481,5
164,24,3
164,488,5
164,281,4
164,18,3
164,570,4
164,450,5
164,356,4
164,367,4
164,25,3
164,258,3
164,373,4
164,482,4
164,541,5
164,481,5
164,8,4
164,301,4
164,134,3
164,41,3
164,419,3
164,45,3
164,433,5
164,54,5
164,23,5
164,481,3
164,232,5
164,77,4
164,97,3
164,71,4
164,395,4
165,273,4
165,398,5
165,258,4
165,69,3
165,20,3
165,302,3
165,505,5
165,68,3
165,310,4
165,530,3
165,452,3
165,35,4
165,551,3
165,51,5
165,531,3
165,180,4
165,319,3
165,537,5
165,485,3
165,328,3
165,550,5
165,285,5
165,449,5
165,551,3
165,433,4
165,232,4
165,33,3
165,450,5
165,281,4
165,419,3
166,312,5
166,475,3
166,479,4
166,520,5
166,31,4
166,1,3
166,489,3
166,306,4
166,445,3
166,17,4
166,24,3
166,306,5
166,394,4
166,479,3
166,319,4
166,67,4
166,233,3
166,570,3
166,452,5
166,505,4
166,67,3
166,347,4
166,358,5
166,45,5
166,67,4
166,398,4
166,462,5
166,398,5
166,61,5
166,532,5
167,1,5
167,7,5
167,19,4
167,232,3
167,498,3
167,97,3
167,32,4
167,233,4
167,319,3
167,468,5
167,260,3
167,19,4
167,419,4
167,13,5
167,46,4
167,445,3
167,285,5
167,450,4
167,496,4
167,475,5
167,319,5
167,97,5
167,249,5
167,30,3
167,465,5
167,550,4
167,315,3
167,11,4
167,66,3
167,550,4
168,36,4
168,13,3
168,180,5
168,32,5
168,413,4
168,260,4
168,62,4
168,479,5
168,539,3
168,51,5
168,45,5
168,334,3
168,413,4
168,449,5
168,149,3
168,38,5
168,327,3
168,52,3
168,62,4
168,395,5
168,8,4
168,18,3
168,17,4
168,301,4
168,309,3
168,295,5
168,63,5
168,366,4
168,28,3
168,286,5
169,232,4
169,260,3
169,468,3
169,63,3
169,66,4
169,315,3
169,518,3
169,326,5
169,26,5
169,568,5
169,449,4
169,17,5
169,535,4
169,17,5
169,500,3
169,62,5
169,498,4
169,491,4
169,496,5
169,315,4
169,482,3
169,433,4
169,556,3
169,551,4
169,531,5
169,11,5
169,31,5
169,20,4
169,375,3
169,134,4
170,95,5
170,286,4
170,72,4
170,328,4
170,64,4
170,18,4
170,67,3
170,452,4
170,498,5
170,471,3
170,50,3
170,83,5
170,568,4
170,327,3
170,295,5
170,309,4
170,108,4
170,532,4
170,69,5
170,68,3
170,40,3
170,505,4
170,398,3
170,281,5
170,534,4
170,500,4
170,539,4
170,475,4
170,373,3
170,35,5
171,50,5
171,500,5
171,531,5
171,518,3
171,8,3
171,36,5
171,149,5
171,69,4
171,61,3
171,108,4
171,149,4
171,284,3
171,570,5
171,33,3
171,358,3
171,66,4
171,50,4
171,482,5
171,468,3
171,532,4
171,479,5
171,39,5
171,537,5
171,232,5
171,340,5
171,9,3
171,233,4
171,32,5
171,35,3
171,1,5
172,306,3
172,37,4
172,68,3
172,505,5
172,334,3
172,31,3
172,24,5
172,450,5
172,232,4
172,39,4
172,33,4
172,41,5
172,531,5
172,19,4
172,488,5
172,537,4
172,67,4
172,452,5
172,315,4
172,232,3
172,331,5
172,63,4
172,413,4
172,327,3
172,312,5
172,50,5
172,498,4
172,281,5
172,38,3
172,462,5
173,6,3
173,550,3
173,149,5
173,523,3
173,1,4
173,450,4
173,331,3
173,366,3
173,535,4
173,491,3
173,39,5
173,40,3
173,491,3
173,258,4
173,476,5
173,9,5
173,299,4
173,311,4
173,68,3
173,25,5
173,491,4
173,559,3
173,51,4
173,302,3
173,97,5
173,394,3
173,356,5
173,28,4
173,465,4
173,273,5
174,395,4
174,476,4
174,498,4
174,500,4
174,309,5
174,471,5
174,36,5
174,531,5
174,375,4
174,465,4
174,30,3
174,517,5
174,356,4
174,479,5
174,375,4
174,334,3
174,66,3
174,530,5
174,398,4
174,17,3
174,413,4
174,450,4
174,7,5
174,39,5
174,19,5
174,326,5
174,394,5
174,20,5
174,479,4
174,532,4
175,498,5
175,273,3
175,299,4
175,568,5
175,30,4
175,315,4
175,517,4
175,476,3
175,375,4
175,29,3
175,413,3
175,285,4
175,351,5
175,329,4
175,69,3
175,23,5
175,505,3
175,286,4
175,284,4
175,462,4
175,500,3
175,299,4
175,551,5
175,394,5
175,11,5
175,556,3
175,290,4
175,67,3
175,295,3
175,20,4
176,475,3
176,97,4
176,11,5
176,482,3
176,7,5
176,63,5
176,77,5
176,491,5
176,28,4
176,31,5
176,375,5
176,20,4
176,315,4
176,66,4
176,413,4
176,320,3
176,232,5
176,258,5
176,20,5
176,491,3
176,11,4
176,30,4
176,38,4
176,77,4
176,347,5
176,539,3
176,366,5
176,319,5
176,6,4
176,359,3
177,394,4
177,329,5
177,537,3
177,476,3
177,340,3
177,465,3
177,331,5
177,51,5
177,260,4
177,23,3
177,28,3
177,45,5
177,20,4
177,312,3
177,359,4
177,57,3
177,328,5
177,34,5
177,24,3
177,320,5
177,37,4
177,465,3
177,62,4
177,24,5
177,17,4
177,394,3
177,433,5
177,452,5
177,574,3
177,232,3
178,32,5
178,491,3
178,299,3
178,568,5
178,375,3
178,556,5
178,505,3
178,295,4
178,517,4
178,375,3
178,97,5
178,47,5
178,13,5
178,400,3
178,28,5
178,539,4
178,83,3
178,299,3
178,83,3
178,61,4
178,51,5
178,446,5
178,134,3
178,17,3
178,63,5
178,7,4
178,535,3
178,260,3
178,24,3
178,52,4
179,40,3
179,249,3
179,537,4
179,496,4
179,445,3
179,450,4
179,232,4
179,479,5
179,301,3
179,347,3
179,551,4
179,465,5
179,419,5
179,273,4
179,64,5
179,331,3
179,485,3
179,518,3
179,66,3
179,285,4
179,527,3
179,46,3
179,322,4
179,570,3
179,8,4
179,500,3
179,322,4
179,40,4
179,489,3
179,273,4
180,537,3
180,149,5
180,44,3
180,46,5
180,310,5
180,517,3
180,11,5
180,32,5
180,54,5
180,559,5
180,468,3
180,452,4
180,471,5
180,301,4
180,310,3
180,77,3
180,309,3
180,77,3
180,347,3
180,328,5
180,260,4
180,373,3
180,299,5
180,302,5
180,6,4
180,485,5
180,315,3
180,520,3
180,23,4
180,20,5
181,331,3
181,306,3
181,299,4
181,18,5
181,36,5
181,309,4
181,281,5
181,66,4
181,38,5
181,285,4
181,517,4
181,83,5
181,500,4
181,149,3
181,149,3
181,319,4
181,302,4
181,61,5
181,23,5
181,23,5
181,334,5
181,39,5
181,500,3
181,32,4
181,413,4
181,7,5
181,284,5
181,570,4
181,46,4
181,95,3
182,550,5
182,500,3
182,50,4
182,273,4
182,1,4
182,550,3
182,311,4
182,97,3
182,545,4
182,295,3
182,45,5
182,498,4
182,83,3
182,35,3
182,479,3
182,413,3
182,351,5
182,284,4
182,18,4
182,527,3
182,527,3
182,295,5
182,67,4
182,505,3
182,498,4
182,6,5
182,54,3
182,9,3
182,20,4
182,31,4
183,69,5
183,286,3
183,482,5
183,479,4
183,38,5
183,33,4
183,45,4
183,81,4
183,334,5
183,24,4
183,559,3
183,310,4
183,9,5
183,72,3
183,518,3
183,295,4
183,23,3
183,527,4
183,375,3
183,19,3
183,311,3
183,568,4
183,273,4
183,19,4
183,108,3
183,394,4
183,47,4
183,544,4
183,326,4
183,537,5
184,81,5
184,134,4
184,69,5
184,559,3
184,62,3
184,520,4
184,11,4
184,18,4
184,44,5
184,446,4
184,340,4
184,97,5
184,23,4
184,44,3
184,531,5
184,20,4
184,41,3
184,77,3
184,33,3
184,334,5
184,485,3
184,476,3
184,445,4
184,471,4
184,302,5
184,47,4
184,496,3
184,523,5
184,327,5
184,356,5
185,233,5
185,8,4
185,527,5
185,366,4
185,295,4
185,295,5
185,559,5
185,290,5
185,479,4
185,356,3
185,334,3
185,550,4
185,299,3
185,319,4
185,36,4
185,559,5
185,1,4
185,518,5
185,359,4
185,568,4
185,375,4
185,489,4
185,30,3
185,67,4
185,61,3
185,52,4
185,326,4
185,310,3
185,496,4
185,328,3
186,395,5
186,13,3
186,36,5
186,64,5
186,286,5
186,310,3
186,47,5
186,327,3
186,446,5
186,471,3
186,481,5
186,69,4
186,491,3
186,535,4
186,489,4
186,260,3
186,258,4
186,322,4
186,471,5
186,66,5
186,395,4
186,52,5
186,373,4
186,329,3
186,340,4
186,465,5
186,46,3
186,134,5
186,249,4
186,517,4
187,18,5
187,574,3
187,35,3
187,299,3
187,312,4
187,356,5
187,69,4
187,19,4
187,286,3
187,36,4
187,367,3
187,537,3
187,489,4
187,541,4
187,544,3
187,446,3
187,34,4
187,37,5
187,290,4
187,395,4
187,306,3
187,37,5
187,306,3
187,68,5
187,541,5
187,28,3
187,47,5
187,489,4
187,541,4
187,6,4
188,273,4
188,249,3
188,527,4
188,299,3
188,532,4
188,500,3
188,395,3
188,482,5
188,329,5
188,71,4
188,71,3
188,7,3
188,290,5
188,309,5
188,471,3
188,329,5
188,52,3
188,71,3
188,449,5
188,286,4
188,35,3
188,273,5
188,260,4
188,11,3
188,419,3
188,52,3
188,445,3
188,373,4
188,476,4
188,33,5
189,450,3
189,24,3
189,20,4
189,413,3
189,290,5
189,505,5
189,334,3
189,419,4
189,309,3
189,57,3
189,47,4
189,319,3
189,6,3
189,523,3
189,475,3
189,38,3
189,419,4
189,38,5
189,398,4
189,500,3
189,398,3
189,71,3
189,294,4
189,395,4
189,475,4
189,286,4
189,46,3
189,394,5
189,482,5
189,498,5
190,358,4
190,475,5
190,290,4
190,327,4
190,452,5
190,329,5
190,550,5
190,9,3
190,574,4
190,285,4
190,537,4
190,81,5
190,34,3
190,462,4
190,6,3
190,413,4
190,315,3
190,559,3
190,232,4
190,1,3
190,450,5
190,462,5
190,366,4
190,83,4
190,38,3
190,488,3
190,476,5
190,81,5
190,539,3
190,40,5
191,134,5
191,260,5
191,306,5
191,518,5
191,326,3
191,359,5
191,23,5
191,301,4
191,63,4
191,54,4
191,312,3
191,11,5
191,45,5
191,29,4
191,258,4
191,284,3
191,83,5
191,95,4
191,39,3
191,482,4
191,329,4
191,535,5
191,64,5
191,24,3
191,523,3
191,1,4
191,46,4
191,7,4
191,498,5
191,475,4
192,258,3
192,46,4
192,351,5
192,532,4
192,534,5
192,302,3
192,468,4
192,530,4
192,47,5
192,302,4
192,534,4
192,63,5
192,320,3
192,37,5
192,326,5
192,500,4
192,29,4
192,306,4
192,294,5
192,6,3
192,23,5
192,485,4
192,475,3
192,481,3
192,534,4
192,328,3
192,26,3
192,19,5
192,290,5
192,72,3
193,488,4
193,309,3
193,29,3
193,97,4
193,77,3
193,545,3
193,273,3
193,97,4
193,212,4
193,72,4
193,50,4
193,505,3
193,20,3
193,468,4
193,527,3
193,61,3
193,433,4
193,273,3
193,331,5
193,328,3
193,81,4
193,301,3
193,97,5
193,359,3
193,539,5
193,149,5
193,534,5
193,19,5
193,320,5
193,301,4
194,134,5
194,52,5
194,356,5
194,57,3
194,23,4
194,315,4
194,328,4
194,44,4
194,25,4
194,359,4
194,23,3
194,29,4
194,545,5
194,232,3
194,485,5
194,419,4
194,37,3
194,556,5
194,479,3
194,400,4
194,482,3
194,496,3
194,482,3
194,81,5
194,517,3
194,534,5
194,134,5
194,394,5
194,322,3
194,61,5
195,273,4
195,36,4
195,395,4
195,301,3
195,306,5
195,327,3
195,35,4
195,505,5
195,13,3
195,450,5
195,531,3
195,68,5
195,51,3
195,284,5
195,315,3
195,531,3
195,72,5
195,359,3
195,13,4
195,479,4
195,212,4
195,34,3
195,539,5
195,149,5
195,34,3
195,334,4
195,61,3
195,523,4
195,18,4
195,233,5
196,18,3
196,11,3
196,281,5
196,19,4
196,8,5
196,309,5
196,568,5
196,35,5
196,450,3
196,496,5
196,258,4
196,559,3
196,77,4
196,67,5
196,530,3
196,294,3
196,347,3
196,232,3
196,367,3
196,545,5
196,570,3
196,233,4
196,301,5
196,39,3
196,570,4
196,23,5
196,398,4
196,413,3
196,68,3
196,1,5
197,520,3
197,57,4
197,44,4
197,532,4
197,559,3
197,476,5
197,498,3
197,485,4
197,32,3
197,320,3
197,320,4
197,11,5
197,489,5
197,358,5
197,83,3
197,367,3
197,81,4
197,373,4
197,31,3
197,394,4
197,97,4
197,284,3
197,25,3
197,535,3
197,19,3
197,485,5
197,527,5
197,68,5
197,535,4
197,38,5
198,24,3
198,550,3
198,52,5
198,1,4
198,299,3
198,574,3
198,359,5
198,358,3
198,398,5
198,7,4
198,6,3
198,322,4
198,500,5
198,356,5
198,81,5
198,61,5
198,9,4
198,347,4
198,496,3
198,19,5
198,273,3
198,489,5
198,450,4
198,556,4
198,398,3
198,356,5
198,17,4
198,395,5
198,258,4
198,273,3
199,95,4
199,50,4
199,475,5
199,433,4
199,302,5
199,359,5
199,18,3
199,299,3
199,281,5
199,531,4
199,398,3
199,334,5
199,322,3
199,310,3
199,395,3
199,39,4
199,258,3
199,534,3
199,481,4
199,568,3
199,51,4
199,1,4
199,26,5
199,281,5
199,531,3
199,38,3
199,33,5
199,356,4
199,95,3
199,328,4
200,8,5
200,39,3
200,400,4
200,498,3
200,482,3
200,550,4
200,1,3
200,498,5
200,299,3
200,281,3
200,64,4
200,295,3
200,44,4
200,556,3
200,33,3
200,47,4
200,358,3
200,39,4
200,299,4
200,24,3
200,61,5
200,50,4
200,81,4
200,398,3
200,290,4
200,66,3
200,373,5
200,281,4
200,69,5
200,491,3
201,260,3
201,326,3
201,290,3
201,97,5
201,69,5
201,301,3
201,328,4
201,285,5
201,306,5
201,306,3
201,1,4
201,413,5
201,496,3
201,180,3
201,530,5
201,26,4
201,299,3
201,482,5
201,26,5
201,95,3
201,281,3
201,394,5
201,17,4
201,518,5
201,295,5
201,481,5
201,331,3
201,568,5
201,18,5
201,30,4
202,351,4
202,9,3
202,134,3
202,19,4
202,491,5
202,36,5
202,481,4
202,413,5
202,531,4
202,446,3
202,95,5
202,46,4
202,373,3
202,322,5
202,358,3
202,64,4
202,449,4
202,544,4
202,50,4
202,44,5
202,568,3
202,498,3
202,481,4
202,517,3
202,20,5
202,97,3
202,44,3
202,72,4
202,52,5
202,326,5
203,281,3
203,45,3
203,212,4
203,433,4
203,45,4
203,286,4
203,500,4
203,77,4
203,523,3
203,545,3
203,476,3
203,83,3
203,311,3
203,33,5
203,8,5
203,545,5
203,445,5
203,45,3
203,301,5
203,285,3
203,149,4
203,149,4
203,54,5
203,24,5
203,530,4
203,45,5
203,545,5
203,471,4
203,51,4
203,446,3
204,328,5
204,52,5
204,295,3
204,28,5
204,34,5
204,18,5
204,532,4
204,400,5
204,9,5
204,505,5
204,309,5
204,233,5
204,326,5
204,395,4
204,329,5
204,81,3
204,6,3
204,574,3
204,108,5
204,465,3
204,24,3
204,20,3
204,20,3
204,505,5
204,301,5
204,81,4
204,64,3
204,45,4
204,212,5
204,534,4
205,532,5
205,471,4
205,44,3
205,66,5
205,544,5
205,400,5
205,334,4
205,489,5
205,47,5
205,31,4
205,72,4
205,34,5
205,45,4
205,44,3
205,413,5
205,41,4
205,233,5
205,71,4
205,149,3
205,30,3
205,527,5
205,51,3
205,17,3
205,310,4
205,319,4
205,479,5
205,340,4
205,149,4
205,373,3
205,249,4
206,334,4
206,315,5
206,322,5
206,481,4
206,37,5
206,400,4
206,315,5
206,28,3
206,286,5
206,351,5
206,30,5
206,488,4
206,35,5
206,331,3
206,520,5
206,551,4
206,449,5
206,446,5
206,322,5
206,322,3
206,498,3
206,491,4
206,50,3
206,476,4
206,260,5
206,61,5
206,40,4
206,334,5
206,8,4
206,475,3
207,38,3
207,541,5
207,518,3
207,340,4
207,281,3
207,17,5
207,52,5
207,41,3
207,551,3
207,81,5
207,67,4
207,54,3
207,44,3
207,471,4
207,20,5
207,419,5
207,358,5
207,57,5
207,61,5
207,40,4
207,319,5
207,51,3
207,485,3
207,260,3
207,398,4
207,36,3
207,359,5
207,212,3
207,373,3
207,6,3
208,61,4
208,520,3
208,500,5
208,72,5
208,366,5
208,41,5
208,309,3
208,356,5
208,52,5
208,545,4
208,258,3
208,518,5
208,488,3
208,34,3
208,295,3
208,568,4
208,468,5
208,541,3
208,66,4
208,518,4
208,294,4
208,485,4
208,38,5
208,545,4
208,294,3
208,20,3
208,306,5
208,475,4
208,535,4
208,462,4
209,45,5
209,395,4
209,41,3
209,8,4
209,232,3
209,489,4
209,500,5
209,520,4
209,68,3
209,568,4
209,489,4
209,450,4
209,40,3
209,319,4
209,8,5
209,532,4
209,310,4
209,358,5
209,544,5
209,479,5
209,452,4
209,309,4
209,301,5
209,11,5
209,13,3
209,395,3
209,539,5
209,433,5
209,68,4
209,51,5
210,273,5
210,44,5
210,491,5
210,72,5
210,35,4
210,40,3
210,527,5
210,398,5
210,356,3
210,212,3
210,419,3
210,50,4
210,284,5
210,134,4
210,290,4
210,347,3
210,450,5
210,445,5
210,97,4
210,419,5
210,57,3
210,568,3
210,18,4
210,95,3
210,41,4
210,1,3
210,63,4
210,395,4
210,11,4
210,327,4
211,541,4
211,64,5
211,574,3
211,309,5
211,232,3
211,1,5
211,465,4
211,69,3
211,326,4
211,302,4
211,67,4
211,366,4
211,302,4
211,359,5
211,310,4
211,299,4
211,13,4
211,301,4
211,69,3
211,530,3
211,8,3
211,309,4
211,149,4
211,23,4
211,25,5
211,373,3
211,35,3
211,400,3
211,309,4
211,9,3
212,77,4
212,295,5
212,545,5
212,7,5
212,556,5
212,471,3
212,334,5
212,299,3
212,149,3
212,29,5
212,9,4
212,550,3
212,500,4
212,517,5
212,310,4
212,290,4
212,468,4
212,299,4
212,50,3
212,544,3
212,66,5
212,34,5
212,77,4
212,326,3
212,9,5
212,284,3
212,445,5
212,326,3
212,329,4
212,13,3
213,32,4
213,465,5
213,28,4
213,574,3
213,574,5
213,319,3
213,359,3
213,523,5
213,51,4
213,6,5
213,334,4
213,295,3
213,476,5
213,394,3
213,33,4
213,97,3
213,556,4
213,8,4
213,445,4
213,7,5
213,63,5
213,63,3
213,69,3
213,46,4
213,72,3
213,482,5
213,299,4
213,18,3
213,445,3
213,286,5
214,34,5
214,311,5
214,1,5
214,306,5
214,50,4
214,9,5
214,485,4
214,400,5
214,95,5
214,310,3
214,44,3
214,30,4
214,489,5
214,25,5
214,45,3
214,468,5
214,375,5
214,1,3
214,306,3
214,310,4
214,33,5
214,452,4
214,302,3
214,334,3
214,233,4
214,496,3
214,72,4
214,518,4
214,61,5
214,18,4
215,479,5
215,30,5
215,479,3
215,545,4
215,545,5
215,95,3
215,51,4
215,260,5
215,302,3
215,45,4
215,545,3
215,81,4
215,294,5
215,54,3
215,149,3
215,62,4
215,57,4
215,319,4
215,26,4
215,532,4
215,258,5
215,25,5
215,62,4
215,570,5
215,30,4
215,69,5
215,134,4
215,532,5
215,17,3
215,535,5
216,523,4
216,69,5
216,505,3
216,433,4
216,51,4
216,284,3
216,551,4
216,518,3
216,574,4
216,97,3
216,334,5
216,419,3
216,574,3
216,45,4
216,212,4
216,534,5
216,551,4
216,295,5
216,489,4
216,527,4
216,327,3
216,260,4
216,400,5
216,134,5
216,25,5
216,35,3
216,34,4
216,233,3
216,38,5
216,286,4
217,319,4
217,52,5
217,320,4
217,51,3
217,72,3
217,556,3
217,69,5
217,17,5
217,29,3
217,302,4
217,34,5
217,545,4
217,449,3
217,180,3
217,18,3
217,394,4
217,260,3
217,40,4
217,433,3
217,81,4
217,356,3
217,57,4
217,398,3
217,26,5
217,28,4
217,40,4
217,36,4
217,419,5
217,258,3
217,366,4
218,413,4
218,309,3
218,81,3
218,550,5
218,541,5
218,532,3
218,450,3
218,1,5
218,9,4
218,33,5
218,71,5
218,6,3
218,445,4
218,25,4
218,295,3
218,496,3
218,61,5
218,334,3
218,551,3
218,97,5
218,23,3
218,9,3
218,180,5
218,475,5
218,299,4
218,26,4
218,373,4
218,23,3
218,260,4
218,62,5
219,530,4
219,359,5
219,66,3
219,46,5
219,544,5
219,340,4
219,41,5
219,23,3
219,24,4
219,468,5
219,295,4
219,539,3
219,26,4
219,315,3
219,35,3
219,32,5
219,71,5
219,559,3
219,52,3
219,312,3
219,299,5
219,63,5
219,286,4
219,471,3
219,322,3
219,462,3
219,527,4
219,413,4
219,11,5
219,302,4
220,294,3
220,475,4
220,284,5
220,329,4
220,366,5
220,340,5
220,395,3
220,302,5
220,535,3
220,97,4
220,523,3
220,366,5
220,356,5
220,97,3
220,450,3
220,40,3
220,273,4
220,40,5
220,63,3
220,19,3
220,327,5
220,326,4
220,8,4
220,320,3
220,452,5
220,570,3
220,40,5
220,475,4
220,77,3
220,11,5
221,24,3
221,68,3
221,81,3
221,71,3
221,419,4
221,295,3
221,310,3
221,67,5
221,71,3
221,286,3
221,25,3
221,18,5
221,32,3
221,63,3
221,356,4
221,523,5
221,475,5
221,52,4
221,36,3
221,8,3
221,505,5
221,449,5
221,485,5
221,312,3
221,13,4
221,556,4
221,505,3
221,413,3
221,45,5
221,23,5
222,319,4
222,258,4
222,394,3
222,273,4
222,232,5
222,310,4
222,23,5
222,52,4
222,481,5
222,340,5
222,312,3
222,295,3
222,39,5
222,340,4
222,45,5
222,351,3
222,66,3
222,77,3
222,38,3
222,309,5
222,95,3
222,81,5
222,71,3
222,520,3
222,28,4
222,500,3
222,471,5
222,72,3
222,491,4
222,36,5
223,31,4
223,539,3
223,465,4
223,358,5
223,462,4
223,395,4
223,72,5
223,520,4
223,498,3
223,83,3
223,375,3
223,249,4
223,25,5
223,24,4
223,7,4
223,551,5
223,64,4
223,475,5
223,534,5
223,149,3
223,322,4
223,309,3
223,329,4
223,9,4
223,398,5
223,419,4
223,8,4
223,520,5
223,311,4
223,54,3
224,38,3
224,34,3
224,479,4
224,311,5
224,489,3
224,395,3
224,301,4
224,46,3
224,326,3
224,61,3
224,36,4
224,489,5
224,488,4
224,45,3
224,539,3
224,306,3
224,539,4
224,281,3
224,498,4
224,67,4
224,491,5
224,9,3
224,481,4
224,331,4
224,340,5
224,281,4
224,351,3
224,356,5
224,375,5
224,359,4
225,413,3
225,520,5
225,446,4
225,38,5
225,66,4
225,465,3
225,351,4
225,491,3
225,518,5
225,260,5
225,395,3
225,327,5
225,13,5
225,340,3
225,485,4
225,286,5
225,17,4
225,531,5
225,260,5
225,312,5
225,258,3
225,315,3
225,28,4
225,373,4
225,326,4
225,482,3
225,568,3
225,505,3
225,322,5
225,309,5
226,539,4
226,134,5
226,496,5
226,462,4
226,445,3
226,41,4
226,61,3
226,8,4
226,551,3
226,299,4
226,334,5
226,306,4
226,285,4
226,285,5
226,551,3
226,534,3
226,471,3
226,452,4
226,57,4
226,327,4
226,45,5
226,433,5
226,518,5
226,327,5
226,535,3
226,331,4
226,285,5
226,400,3
226,476,5
226,36,5
227,559,3
227,556,5
227,475,5
227,25,4
227,30,4
227,340,5
227,541,5
227,433,4
227,260,4
227,476,4
227,545,3
227,61,3
227,258,4
227,367,4
227,471,4
227,328,4
227,281,4
227,367,3
227,535,3
227,541,3
227,290,4
227,30,5
227,322,5
227,8,4
227,433,4
227,306,5
227,38,5
227,149,5
227,57,3
227,500,4
228,41,3
228,312,5
228,366,3
228,366,5
228,476,5
228,95,5
228,32,4
228,40,4
228,35,4
228,520,4
228,433,5
228,273,5
228,62,4
228,394,5
228,24,3
228,290,3
228,19,4
228,532,4
228,527,5
228,71,4
228,180,3
228,498,4
228,260,5
228,64,5
228,35,3
228,500,5
228,326,4
228,322,4
228,574,4
228,108,5
229,97,4
229,32,3
229,281,5
229,340,4
229,52,3
229,334,4
229,34,5
229,544,4
229,36,3
229,468,5
229,479,4
229,29,5
229,47,4
229,312,3
229,258,5
229,574,5
229,281,5
229,334,3
229,45,3
229,331,4
229,351,3
229,212,4
229,77,5
229,83,5
229,531,3
229,39,5
229,62,3
229,66,4
229,373,5
229,69,3
230,81,5
230,9,5
230,29,3
230,320,5
230,331,3
230,149,5
230,551,3
230,13,4
230,394,5
230,366,5
230,31,4
230,13,3
230,83,3
230,498,5
230,535,4
230,19,4
230,523,4
230,295,3
230,413,5
230,413,3
230,550,3
230,108,4
230,232,5
230,449,4
230,62,4
230,40,4
230,517,3
230,500,4
230,38,3
230,8,3
231,38,5
231,273,5
231,320,3
231,83,4
231,290,4
231,46,3
231,534,5
231,301,5
231,498,5
231,568,5
231,479,3
231,315,3
231,38,4
231,306,3
231,134,5
231,66,3
231,64,5
231,34,4
231,375,5
231,468,3
231,33,5
231,68,4
231,559,3
231,13,3
231,375,4
231,66,3
231,17,4
231,527,3
231,149,4
231,500,3
232,52,4
232,46,5
232,446,3
232,530,4
232,294,5
232,449,5
232,34,5
232,476,4
232,294,4
232,320,4
232,29,4
232,95,4
232,83,5
232,7,4
232,449,5
232,394,3
232,83,4
232,551,5
232,35,4
232,534,5
232,452,4
232,517,5
232,20,3
232,570,3
232,544,3
232,334,3
232,541,3
232,25,3
232,367,3
232,44,4
233,7,3
233,375,4
233,539,3
233,367,3
233,232,3
233,285,4
233,284,4
233,25,5
233,52,5
233,45,4
233,462,4
233,322,5
233,531,3
233,545,4
233,310,4
233,520,3
233,488,4
233,541,4
233,72,4
233,32,5
233,375,5
233,476,5
233,302,5
233,328,5
233,539,5
233,400,3
233,570,4
233,232,3
233,61,3
233,449,4
234,69,5
